episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
259,13928,426,262.7,0.05,0.0023902285611256957,3283,291.1,0.0,0.0,0.0,0.0
260,13975,184,262.5,0.05,0.006251776003575122,3294,291.9,0.0,0.0,0.0,0.0
261,14022,185,253.15,0.05,0.002128250996368782,3306,292.7,0.0,0.0,0.0,0.0
262,14166,575,272.5,0.05,0.003880167607955324,3342,295.3,0.0,0.0,0.0,0.0
263,14237,280,277.25,0.05,0.002621556473766557,3360,296.5,0.0,0.0,0.0,0.0
264,14285,190,277.5,0.05,0.0013871626943000592,3372,297.3,0.0,0.0,0.0,0.0
265,14332,185,277.55,0.05,0.0023622861384258917,3384,298.3,0.0,0.0,0.0,0.0
266,14379,187,277.5,0.05,0.0015156312173613433,3395,299.1,0.0,0.0,0.0,0.0
267,14426,185,262.75,0.05,0.002603561314269124,3407,300.1,0.0,0.0,0.0,0.0
268,14484,229,264.95,0.05,0.0014895903596576924,3422,301.4,0.0,0.0,0.0,0.0
269,14532,188,264.95,0.05,0.005405378651630599,3434,302.4,0.0,0.0,0.0,0.0
270,14614,326,271.9,0.05,0.0023965896281879394,3454,304.3,0.0,0.0,0.0,0.0
271,14707,368,280.9,0.05,0.0032211034944655535,3477,306.2,0.0,0.0,0.0,0.0
272,14801,375,290.4,0.05,0.006442652195498037,3501,308.0,0.0,0.0,0.0,0.0
273,14870,275,294.7,0.05,0.01235064586816246,3518,309.2,0.0,0.0,0.0,0.0
274,14952,327,294.6,0.05,0.015671741489010554,3539,311.1,0.0,0.0,0.0,0.0
275,14999,185,284.95,0.05,0.012696711378256705,3550,312.0,0.0,0.0,0.0,0.0
276,15046,185,280.4,0.05,0.008121112560426505,3562,313.0,0.0,0.0,0.0,0.0
277,15104,231,263.75,0.05,0.00910998807133486,3577,314.3,0.0,0.0,0.0,0.0
278,15187,330,270.8,0.05,0.005319699109531939,3597,316.3,0.0,0.0,0.0,0.0
279,15245,230,261.0,0.05,0.007760303242442508,3612,317.7,0.0,0.0,0.0,0.0
280,15292,185,261.05,0.05,0.0046469787290940685,3624,318.9,0.0,0.0,0.0,0.0
281,15353,240,263.8,0.05,0.006054876535199582,3639,320.4,0.0,0.0,0.0,0.0
282,15411,230,246.55,0.05,0.007740335385148812,3653,321.9,0.0,0.0,0.0,0.0
283,15482,281,246.6,0.05,0.004932053791384937,3671,323.5,0.0,0.0,0.0,0.0
