episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
181,10475,185,237.85,0.05,0.01354196841103575,2419,197.6,0.0,0.0,0.0,0.0
182,10556,323,244.75,0.05,0.00735614327797001,2440,199.2,0.0,0.0,0.0,0.0
183,10603,186,230.55,0.05,0.006428437508558008,2451,200.2,0.0,0.0,0.0,0.0
184,10651,190,230.75,0.05,0.006522514384414535,2463,201.1,0.0,0.0,0.0,0.0
185,10712,243,233.5,0.05,0.005362516492823488,2479,202.2,0.0,0.0,0.0,0.0
186,10759,185,233.2,0.05,0.009808286290949169,2490,203.1,0.0,0.0,0.0,0.0
187,10819,236,228.8,0.05,0.023480339798455437,2505,204.2,0.0,0.0,0.0,0.0
188,10868,192,224.55,0.05,0.01701755662305424,2518,205.1,0.0,0.0,0.0,0.0
189,10961,370,233.8,0.05,0.009954536796810673,2541,207.2,0.0,0.0,0.0,0.0
190,11008,185,233.6,0.05,0.008840464996562028,2553,208.3,0.0,0.0,0.0,0.0
191,11069,241,236.4,0.05,0.005122961930464953,2568,209.5,0.0,0.0,0.0,0.0
192,11127,231,238.7,0.05,0.007798905459432197,2582,210.7,0.0,0.0,0.0,0.0
193,11174,185,238.7,0.05,0.0053506193119877326,2594,211.7,0.0,0.0,0.0,0.0
194,11305,520,255.45,0.05,0.011145143961502154,2627,220.2,0.0,0.0,0.0,0.0
195,11352,184,255.3,0.05,0.008429174621899923,2639,222.0,0.0,0.0,0.0,0.0
196,11576,894,290.4,0.05,0.008877237438095367,2695,229.7,0.0,0.0,0.0,0.0
197,11766,759,316.85,0.05,0.008770689200436537,2742,234.9,0.0,0.0,0.0,0.0
198,11813,185,307.2,0.05,0.009465879964409396,2754,236.0,0.0,0.0,0.0,0.0
199,11872,234,300.35,0.05,0.006743701969389804,2769,237.9,0.0,0.0,0.0,0.0
200,11931,233,298.05,0.05,0.004383658445606541,2783,239.5,0.0,0.0,0.0,0.0
201,12126,777,327.65,0.05,0.005901905786120143,2832,244.3,0.0,0.0,0.0,0.0
202,12196,277,325.35,0.05,0.005267203584177575,2850,246.0,0.0,0.0,0.0,0.0
203,12255,233,327.7,0.05,0.006172634636251522,2864,247.5,0.0,0.0,0.0,0.0
204,12302,185,327.45,0.05,0.011215573528412884,2876,248.7,0.0,0.0,0.0,0.0
205,12480,710,350.8,0.05,0.007728774375088203,2921,253.2,0.0,0.0,0.0,0.0
206,12553,288,355.95,0.05,0.0052337319842384504,2939,255.3,0.0,0.0,0.0,0.0
207,12600,186,353.45,0.05,0.01757026065994675,2951,256.6,0.0,0.0,0.0,0.0
208,12705,419,364.8,0.05,0.010195295178653816,2977,259.5,0.0,0.0,0.0,0.0
209,12786,320,362.3,0.05,0.008687333768466487,2997,261.3,0.0,0.0,0.0,0.0
210,12940,612,383.65,0.05,0.018361623598208938,3036,264.7,0.0,0.0,0.0,0.0
211,12987,187,380.95,0.05,0.0085748081010851,3047,265.6,0.0,0.0,0.0,0.0
212,13046,232,381.0,0.05,0.015824427478946745,3062,266.9,0.0,0.0,0.0,0.0
